Accession	Description	GeneName	Peptides	PSMs	AAs	MW.kDA	pI	QuantifyingPSMs	T25	T41	T44	T47	T50	T53	T56	T59	T63	T67
P53999	0	0	10	0	0	0	0	0	0.9999999999999962	1.0027567834522044	1.012080467610964	1.03300052661443	1.0279719100351417	0.9298962241139157	0.7059017920097463	0.5054969523055025	0.5355715934002079	0.5018503000126285
Q15075	0	0	14	0	0	0	0	0	0.9999999999999962	0.97464154434001	0.8133372528487638	0.8616127369283959	0.8564932109458698	0.7932949085305824	0.717736619632309	0.7829102059729973	0.6999623448624817	0.6022512607940819
Q9UNM6	0	0	12	0	0	0	0	0	0.9999999999999962	1.0065028049050226	1.009381266402687	1.1017255984342338	1.020388140925905	0.6833228832769258	0.40624057734912505	0.18495758986487307	0.1419498974927021	0.14503585661086046
P06748	0	0	13	0	0	0	0	0	0.9999999999999962	0.9384051448857436	0.8849865427449225	0.9051933102422256	0.8532608169223288	0.7575374928043426	0.6477200786481512	0.630288859722577	0.7889185429385274	0.7742701892972281
P41252	0	0	9	0	0	0	0	0	0.9999999999999962	0.7545747353060119	0.49905934555628356	0.39916416399727656	0.2738914548812482	0.199137121809069	0.1524369988074321	0.11223331772744491	0.07829315946272095	0.0809610248917341
P31153	0	0	15	0	0	0	0	0	0.9999999999999962	1.1407763528353203	1.0630440695633956	1.030647224016931	0.9428048001484961	0.8259787307561244	0.5090869747199065	0.2868927134255113	0.2514657637846386	0.2443720198509209
P33176	0	0	15	0	0	0	0	0	0.9999999999999962	1.0601202467254924	1.022037373993195	0.9813884985641819	0.7823884204116347	0.3710112775667303	0.22047890233056144	0.16543384043476017	0.13531000851767275	0.14234729202390525
O43684	0	0	6	0	0	0	0	0	0.9999999999999962	0.9699470662049059	1.0036928203141195	0.959624983423055	0.86310706570763	0.6770074260838774	0.36292295443817685	0.22067743363129044	0.137651039677809	0.1288119635725942
Q9NSE4	0	0	13	0	0	0	0	0	0.9999999999999962	0.9564114802662766	0.9220006501785536	0.9273428533690707	0.9030824434951252	0.624756336572015	0.3639385883744087	0.1904735574258026	0.1496577824009059	0.13467327055645406
P43246	0	0	8	0	0	0	0	0	0.9999999999999962	1.0089207957815356	0.8991580576641237	0.6981812690151169	0.4538600917926667	0.31384840246054435	0.17442166722050892	0.10589969162422816	0.08883377170159985	0.09083352852875261
P43686	0	0	10	0	0	0	0	0	0.9999999999999962	1.0321111353267398	1.0208176789424823	1.0433196505548026	0.868668627148013	0.6057449999188772	0.41892393277581547	0.226761458705809	0.12567017570052993	0.12414929189873117
P61081	0	0	12	0	0	0	0	0	0.9999999999999962	1.0235587713922167	1.0556049689984761	1.0273482823940152	1.0666782593437345	0.7727723351562074	0.2907943776177052	0.13431978116772633	0.10856332937856471	0.11155378013136674
P55209	0	0	6	0	0	0	0	0	0.9999999999999962	0.9939032462768347	0.9629534939920613	0.9396663866044137	0.8683793200372893	0.7583373087153004	0.3854813539048106	0.25488891256048857	0.22605980274616982	0.2517065263906636
O95433	0	0	10	0	0	0	0	0	0.9999999999999962	1.010204845503622	0.998830101161511	0.9353268102548973	0.9810825826523901	0.8447738721630247	0.4209384900350687	0.26668794049899347	0.1958812037770661	0.19901873011650748
O95721	0	0	12	0	0	0	0	0	0.9999999999999962	0.9776876965474319	1.046273498808013	0.9969798839202354	0.9663602831738101	0.8960760455941104	0.7505414100991169	0.6626100412059875	0.7375422651354857	0.663752667771302
Q9UJU6	0	0	12	0	0	0	0	0	0.9999999999999962	0.9287370058017977	1.0278533637160352	0.9959962466143449	0.9057411268075707	0.7572286424525746	0.5836283784144792	0.5447972797939356	0.6213924818867854	0.5321133813369501
Q99536	0	0	11	0	0	0	0	0	0.9999999999999962	0.9852294569404467	0.9580558184359853	0.9212501745340781	0.8469156745278169	0.7469609657581091	0.5592633759863216	0.39238895511111094	0.25330215940132716	0.21046677983834125
P61204	0	0	5	0	0	0	0	0	0.9999999999999962	1.0136372643437492	0.9801936142751	0.969148734265337	1.09201175522241	1.1499403847352503	0.7055861470935499	0.49948501028668557	0.2517554066705228	0.18168477087982046
P31946	0	0	7	0	0	0	0	0	0.9999999999999962	1.1796171837437668	1.0003832991966555	1.0593436981498823	1.1429327488159557	1.1799979139695513	0.8909346986188565	0.5077788651583857	0.30588179888489814	0.24991447803310674
Q14978	0	0	10	0	0	0	0	0	0.9999999999999962	0.969227118743453	0.9853048073226254	1.0176734020271232	0.983015546432851	0.778610671805835	0.6611284890146926	0.6184661627210059	0.7243122540043072	0.7123446346856823
P00352	0	0	12	0	0	0	0	0	0.9999999999999962	0.9991493973007282	1.0171661519316346	0.9983348680580246	0.9316336228662881	0.784831343890927	0.6103207979158848	0.5209442435557124	0.5674930263665049	0.3876729059761291
Q13185	0	0	4	0	0	0	0	0	0.9999999999999962	0.9597062199105879	1.0882174038982033	0.9962475534238394	0.9241557695806386	1.0501071710292869	0.7183372733404826	0.6139808752699594	0.5275332568146378	0.35568764748227183
Q9BSL1	0	0	9	0	0	0	0	0	0.9999999999999962	0.9979370554931288	1.0194779983987872	1.037088796154452	1.0292105367498663	0.8734831098616769	0.6314875746490527	0.5059703335668267	0.3437513620437863	0.2614727470937908
P61586	0	0	11	0	0	0	0	0	0.9999999999999962	0.9890309325138019	0.9832848940628086	1.0089372519073805	0.8873460980759076	0.5862299176919935	0.2566091048262383	0.1225487257582997	0.1105281233879648	0.12720000574190876
Q9NTZ6	0	0	11	0	0	0	0	0	0.9999999999999962	0.9500906666305995	0.953932852362159	0.9425508015312564	0.9066276814790758	0.5043387794213232	0.258282022882079	0.21155516155227316	0.16210048245739556	0.14100300973042765
Q13838	0	0	13	0	0	0	0	0	0.9999999999999962	0.9895443611815312	1.021913609429567	1.040545776080246	1.0181217384415593	0.9337898685486182	0.4513369521995798	0.18809589245415165	0.14407593599527485	0.12392196451235246
Q16822	0	0	13	0	0	0	0	0	0.9999999999999962	0.9474499031664126	0.9170103873916722	0.9158855082090639	0.7023101735675119	0.49729912140343957	0.3426009920395344	0.20919148284516137	0.1317238115491476	0.1278475443576542
P14324	0	0	10	0	0	0	0	0	0.9999999999999962	1.0488190794022887	0.969321228029089	0.5865561385408704	0.33777831054555774	0.21331441795643175	0.13755991121317696	0.0949645844876399	0.08774387836811805	0.10544644783757318
P28072	0	0	7	0	0	0	0	0	0.9999999999999962	1.0015090657401247	1.0426427566857135	1.1085221090552673	1.063637102223892	1.0487748545118327	0.8678573417753	0.7915042275990369	0.9540348946200782	0.8504091181142622
P52597	0	0	10	0	0	0	0	0	0.9999999999999962	1.0395171287349914	1.0230813422589093	1.000727896130564	0.8752638485704383	0.5865941481068371	0.24328888936275167	0.15445462277154853	0.1213026396755818	0.15758511561995736
Q96HC4	0	0	9	0	0	0	0	0	0.9999999999999962	1.0585866534609902	0.9712665046436647	0.9700183767298072	0.9904610365501826	0.9046077703113972	0.665133465980784	0.5426132707928262	0.4240431569527461	0.27196129810688324
P67775	0	0	8	0	0	0	0	0	0.9999999999999962	0.9588715397859554	0.9128704154999429	0.9593149519982836	0.9637251367110506	0.8076979849350996	0.4632636881947995	0.3091728328363344	0.15008179569776733	0.1115980646871548
Q15008	0	0	11	0	0	0	0	0	0.9999999999999962	1.0608382819758926	0.9908061894142592	1.1003196620567186	1.0431041429790857	0.7679627896783311	0.45277406493567385	0.25771198626438546	0.20829205306947227	0.21361491970425256
P27348	0	0	11	0	0	0	0	0	0.9999999999999962	0.9877746098519837	1.0236085226139038	1.0971217613159705	1.089865979092705	0.9628090216002513	0.5036866615507469	0.3105531695596956	0.21865350476038156	0.19512956201707596
Q9GZZ1	0	0	8	0	0	0	0	0	0.9999999999999962	0.9680080841971682	1.0144622268850512	1.0522535644524635	0.9149558034596315	0.41961260792166566	0.18429114105604877	0.11633990016943205	0.08621902303762112	0.09780982221723192
Q15631	0	0	11	0	0	0	0	0	0.9999999999999962	0.9971932053935136	1.072031644325153	1.0621866604071177	1.0710041361756033	1.0552245018577184	0.8562341819200692	0.691407759892042	0.7277770199347641	0.3076497295658622
P51665	0	0	9	0	0	0	0	0	0.9999999999999962	1.0421741459931289	1.0415676110871768	1.0685867798750315	0.9652628775572013	0.6692680622690572	0.35611523628974173	0.1869899016890579	0.13116144649579858	0.14394448833599469
P39687	0	0	10	0	0	0	0	0	0.9999999999999962	1.0221791111174805	0.9048871287621262	0.8936176522543814	0.8945581811005198	0.8750699616690364	0.657791936577017	0.5239286972350607	0.4990188602688964	0.44241747384133073
O75533	0	0	9	0	0	0	0	0	0.9999999999999962	0.8059338558728941	0.7500463224519499	0.7405243074217115	0.5724338370002787	0.37162258826298833	0.1612555607455182	0.1534250185281685	0.12124291949292527	0.14052375242667686
P39748	0	0	8	0	0	0	0	0	0.9999999999999962	0.9936795175836342	0.7878644271653302	0.46896786882415403	0.2599017398491443	0.2090906231457015	0.13975550011554286	0.10904552527902785	0.09189044971723698	0.10709580151536856
P30740	0	0	10	0	0	0	0	0	0.9999999999999962	1.0082916783451	1.0569862193192676	1.007384503991673	1.1035124484002217	0.9498415668308486	0.28084877765531796	0.1776008147172943	0.1410958988807136	0.12703762903735252
Q14103	0	0	10	0	0	0	0	0	0.9999999999999962	1.16516086818312	1.298882641778097	1.4452412806782493	1.4348171445800648	1.177811466479277	0.8119714809953331	0.6492908138987302	0.693004943582995	0.49203881065247357
Q06203	0	0	9	0	0	0	0	0	0.9999999999999962	0.9378142716703679	0.9435791435621906	0.9155012074179129	0.8974747890574407	0.80702916417334	0.6078039938929191	0.5288346484887839	0.4819677527840772	0.19219300391770758
Q04837	0	0	11	0	0	0	0	0	0.9999999999999962	1.0166413479080052	0.9678880154869272	1.019682992905795	0.9979692916000098	0.9360444761165243	0.7217889433358299	0.707436019053877	0.8094792064907957	0.7123515233943605
P24752	0	0	9	0	0	0	0	0	0.9999999999999962	1.0959942821852164	0.9634532760848784	0.7932831926644287	0.5500542157571934	0.3523822763490569	0.206663867042567	0.13928813267862405	0.09839099159940111	0.11644968379904688
P32929	0	0	14	0	0	0	0	0	0.9999999999999962	0.9592080889312825	0.9604404120130562	0.9540254186369329	0.9309539963316056	0.8259265456966878	0.6983848011672701	0.6321823847678736	0.7491797380624896	0.6186050551959932
Q9Y3B8	0	0	7	0	0	0	0	0	0.9999999999999962	0.9717980865042056	0.9514273285244443	0.9930980141309665	1.036543246129119	0.9313595357805682	0.7386555222695227	0.587695304868432	0.7665304417969689	0.5418668087239606
Q01105	0	0	10	0	0	0	0	0	0.9999999999999962	1.0001686057919748	1.0133360638328053	1.08392426762974	1.0725408963196836	1.040989695644854	0.8800254532946699	0.7634090497394477	0.8008964209066736	0.6492391426876947
Q9BPX3	0	0	8	0	0	0	0	0	0.9999999999999962	1.009887418468825	0.9831516818225682	0.9318473767997328	0.6306532154006185	0.4443632361116228	0.3074622859276744	0.20187559062469695	0.20141826004570476	0.14298794193097256
Q9NR45	0	0	10	0	0	0	0	0	0.9999999999999962	0.9773454107689459	1.0344525658300763	1.0323830545567378	0.9853339261269201	0.6344297425896305	0.2797180261614145	0.18640785791092981	0.09324311185440756	0.10247938259977307
Q00013	0	0	11	0	0	0	0	0	0.9999999999999962	0.9569564604163803	0.958018027729534	0.8560071269612892	0.626600954446349	0.32645695182116846	0.17416450945054893	0.12422169817047943	0.08155885811765595	0.10437377748626236
P02100	0	0	7	0	0	0	0	0	0.9999999999999962	1.0822301870257542	1.0430301114268383	1.0770871679363825	1.0829088786063574	1.1092765084207519	0.8529356925458171	0.7085280235544316	0.5849591891207869	0.2927976736557861
Q13451	0	0	13	0	0	0	0	0	0.9999999999999962	1.0100212732425347	0.9721923769517192	0.734392766708962	0.5606055893310038	0.4296076443056049	0.27091895993874054	0.17387831661688152	0.1491591188757238	0.1464411531812016
P05198	0	0	10	0	0	0	0	0	0.9999999999999962	0.9872085953802971	0.9961771935686367	1.0109304344376657	0.9664593340829053	0.7841742381425104	0.46590582181684326	0.2442765653748032	0.18361268758665805	0.1794292108383485
P20290	0	0	9	0	0	0	0	0	0.9999999999999962	1.010252650779947	1.0789860790798358	1.0004714077373686	1.0380250869572656	1.0544491809746595	0.895225612744326	0.8279836331165791	0.9412050087126985	0.7777991763429167
P47813	0	0	8	0	0	0	0	0	0.9999999999999962	1.158078994548351	1.0415430471279834	1.0224948656608246	0.9396273254408889	0.8440720363636623	0.48913264581189275	0.3086155339877755	0.18394512993677944	0.14582116940016876
Q14980	0	0	11	0	0	0	0	0	0.9999999999999962	1.0192859357942983	0.7436738645766158	0.7056392951553007	0.6579177136556146	0.5439855795774134	0.3946081338198884	0.3432724216492196	0.23346908674109093	0.21966123772118254
P06132	0	0	12	0	0	0	0	0	0.9999999999999962	1.0058536092525308	1.0207496556708702	1.0085555419080796	0.9852701804923538	0.9168946893056973	0.6733912940089214	0.6158873107132922	0.40660585895341467	0.14737112885275092
P06576	0	0	11	0	0	0	0	0	0.9999999999999962	0.9086387115292877	0.860991333683731	0.6718113259638766	0.4065010081182658	0.2732899612661322	0.20413035240639088	0.12427011216311486	0.10508064739331094	0.09883525570903547
O43615	0	0	10	0	0	0	0	0	0.9999999999999962	0.9872468396013568	1.0320415187584897	1.0453491041709941	0.9088705471137356	0.7000721573536667	0.38057864566236055	0.18690383236881716	0.1324603604685783	0.12319668189866798
P10768	0	0	6	0	0	0	0	0	0.9999999999999962	0.9987640867735493	1.0180769079571088	1.006652173495277	0.9886732166761182	0.8448154072103314	0.39776365461445146	0.15507217014427596	0.07013836852097073	0.08508244088374303
O75643	0	0	8	0	0	0	0	0	0.9999999999999962	0.9041125079668471	0.8060162482415044	0.805749219451547	0.6551393846905988	0.421684035280937	0.28069931050382496	0.2126041313927074	0.17858424820697757	0.15757232230384083
P35658	0	0	12	0	0	0	0	0	0.9999999999999962	0.9205211910126022	0.8728302172472318	0.8416187326211316	0.6927738266364093	0.49948556889371415	0.3261373245576923	0.27925190952113804	0.19056610752063424	0.19606937870102256
Q96RS6	0	0	9	0	0	0	0	0	0.9999999999999962	1.023489931794309	0.9728168683758254	0.9676149854898661	1.0064876697821936	0.8444543717991269	0.5230143424633709	0.3491703218187175	0.2504146885698835	0.20651069285460777
P50851	0	0	8	0	0	0	0	0	0.9999999999999962	0.8282761298160948	0.8090187198690526	0.8621844383300636	0.6982275108490648	0.4212143697460071	0.23934054280809539	0.1323853731953153	0.1100752453361527	0.10640004193887612
P28482	0	0	6	0	0	0	0	0	0.9999999999999962	1.0953756819095724	1.0529454480319729	1.076919630063386	1.0323487833746634	0.8930322721273763	0.5234311794262301	0.2206569921677333	0.1749781445109003	0.14786317947261826
P52566	0	0	7	0	0	0	0	0	0.9999999999999962	1.0296434269628487	1.0284003841919163	0.9561852754429311	1.0406229667413553	0.9451044414354557	0.48855148781913127	0.25922035110160474	0.2439012073148105	0.2174479940330192
Q08752	0	0	9	0	0	0	0	0	0.9999999999999962	0.9650489375926578	0.9612113424246607	0.8103314666377228	0.5518969549471915	0.3547188890103635	0.22552643588750154	0.18742132415676474	0.17031698425455752	0.14578770995801776
O14964	0	0	10	0	0	0	0	0	0.9999999999999962	0.9358781579792099	0.9460497109964381	0.875461382966375	0.8293032460482126	0.6107462456150923	0.35677901898115466	0.2676325512886358	0.1990334340849537	0.14069400194115098
Q9BR76	0	0	9	0	0	0	0	0	0.9999999999999962	0.9862582264869582	1.0306130300546343	0.974150689731287	0.8910688431345734	0.5152667568678444	0.20658217071131618	0.12915239435377182	0.11298162755877088	0.1259285469401715
P21281	0	0	8	0	0	0	0	0	0.9999999999999962	1.0113196645475186	0.9575418648282488	0.9613962214514845	0.9127766834595379	0.7684601452447988	0.5052528173555213	0.3866739522471246	0.26671431708960786	0.14431746270585413
P21399	0	0	14	0	0	0	0	0	0.9999999999999962	0.9286786833646814	0.9159154016722486	0.8212801529977565	0.682450956644967	0.4600613539911395	0.2399486234554737	0.15796302343786245	0.11450548755289021	0.10823932715594027
Q01813	0	0	4	0	0	0	0	0	0.9999999999999962	0.7472691329780424	0.5451281062556228	0.393096529483505	0.24378193992045932	0.17940584433594778	0.11074494721489518	0.07404220860361473	0.05482312767870162	0.07244067635811105
P30040	0	0	12	0	0	0	0	0	0.9999999999999962	1.0342728899221512	1.013200017289581	0.9284663934348858	0.8882140194080781	0.6921623933447676	0.38942877209206633	0.2918148026767796	0.28391671570382354	0.21544337980767964
P30044	0	0	9	0	0	0	0	0	0.9999999999999962	1.0113196645475186	0.9892643285910503	1.0365525022414073	1.0918999551864015	1.0609499483787685	0.6809333507712133	0.5083759710675558	0.3944547924555645	0.3064629034707421
P22059	0	0	15	0	0	0	0	0	0.9999999999999962	0.9863299344014456	0.9662734075537995	0.969916472250356	0.9857762227606024	0.8505376587277428	0.6171628656581413	0.46270436214830085	0.21326276293925142	0.1755459473463554
O95456	0	0	11	0	0	0	0	0	0.9999999999999962	0.9967094159971056	0.9151302997457248	0.9504483986887344	1.0432855728620818	0.9345428244062042	0.7576851972465611	0.6416887411884654	0.407658924840925	0.1829276907456054
A6NDG6	0	0	5	0	0	0	0	0	0.9999999999999962	0.9835677455353935	0.9098084235097341	0.9519329224190466	0.9234908535770097	0.7932395284675067	0.6523349929964221	0.5563531619027602	0.30841492996591297	0.14077469824280922
P39019	0	0	8	0	0	0	0	0	0.9999999999999962	1.1993263430669923	1.1449507019580722	1.0242073790739772	0.8091586448232252	0.6593198859384898	0.44887120838364586	0.27585432310463415	0.275032343197286	0.3169012653206081
P14550	0	0	8	0	0	0	0	0	0.9999999999999962	0.9563512456181071	1.00237203512365	0.9809670630898407	0.680601352540477	0.23230871459016178	0.13486671738410153	0.07245422964517276	0.07668071453099443	0.07942090645154928
P08133	0	0	9	0	0	0	0	0	0.9999999999999962	0.9536588524554894	0.9134306627230819	0.8949355017089808	0.8140709814931031	0.505427210661002	0.2801153674088617	0.20078681372365137	0.1389479629778335	0.1524274410225078
O00442	0	0	7	0	0	0	0	0	0.9999999999999962	0.9687031729149322	0.8932211376806397	0.8834392946712173	0.7863416304568089	0.6841684942400422	0.547965144721293	0.4670454834879441	0.21134574507597656	0.12619720657861908
P55263	0	0	8	0	0	0	0	0	0.9999999999999962	0.9250932876403146	0.9412776895393123	0.8990375888055385	0.791341249610939	0.5522510539914521	0.284087851515933	0.18136634747782743	0.16191435455478267	0.14442472974098522
Q99598	0	0	12	0	0	0	0	0	0.9999999999999962	1.0188193562973673	1.0266827965837089	1.0041909212373423	1.0011546119241792	0.9644075884209538	0.7550764848509383	0.729121184288536	0.6671799459295529	0.3423019024194004
P30419	0	0	8	0	0	0	0	0	0.9999999999999962	1.0094237072884733	1.0382514765960835	0.8848443674514487	0.6986511741434124	0.34282389046244477	0.20264774966766858	0.14497946647954413	0.12213872223277333	0.12529675394426182
Q99729	0	0	5	0	0	0	0	0	0.9999999999999962	1.2803295154829388	1.3477346880075676	1.3747164721196612	1.1664490037584598	0.9151598023297317	0.5753575532427339	0.393989844467589	0.6353570512646391	0.607277065825407
Q9UNZ2	0	0	11	0	0	0	0	0	0.9999999999999962	1.0118770740694667	0.9749284240987863	1.0042349646988	0.996753221032901	0.9552070429419073	0.7162038850539554	0.6152729909400738	0.42658126471564894	0.3189836235438867
Q8N1F7	0	0	9	0	0	0	0	0	0.9999999999999962	0.9543109164245609	0.9637773313926975	0.8278590371033516	0.5850760673878602	0.38960193874073606	0.2425777599339093	0.16936720836976282	0.11973398954447008	0.13087168746735892
Q14157	0	0	9	0	0	0	0	0	0.9999999999999962	1.1966874918138586	0.9631263864740753	1.0825364667951782	0.970615549456621	0.7235202890601334	0.6326248247147602	0.5710957605934989	0.5485955699012212	0.5368764313372659
Q9UII2	0	0	8	0	0	0	0	0	0.9999999999999962	0.9333626443389941	1.0001225433221421	0.8517668642993738	0.8404812882449123	0.9676132420720627	0.803451853360233	0.6589875986903546	0.6102158497026144	0.6418406695673692
Q9Y678	0	0	7	0	0	0	0	0	0.9999999999999962	0.9401280470444925	0.8497297031612725	0.7687907101074867	0.6808269140166343	0.43093463581699415	0.2559183994802086	0.15407591776248922	0.09802968449432906	0.11120934469745959
Q8NHW5	0	0	6	0	0	0	0	0	0.9999999999999962	0.9718745749463255	0.9824109839761245	0.9129587770153305	0.7405291139471909	0.5826930486636438	0.5430531528048371	0.4421025944821725	0.33889909720294265	0.31278969034099646
Q15019	0	0	13	0	0	0	0	0	0.9999999999999962	0.9536406864504859	0.9970095338782243	0.9488161998229462	0.8965715624507412	0.8057117576728677	0.5753649801819385	0.49792607972382485	0.46618271317157667	0.16578366304818715
Q99436	0	0	7	0	0	0	0	0	0.9999999999999962	1.2660931041933865	1.1149382676621877	1.2386981727760733	1.1819225210228506	1.2848089433450438	0.9627485588905325	0.8814348327190956	1.2368517636266438	1.077157852964014
Q9UHV9	0	0	7	0	0	0	0	0	0.9999999999999962	1.0437507640063237	1.0244984937508295	1.0189264816854613	1.0151256936169482	1.016993088313696	0.8718084734321581	0.79490504161505	0.8482943392084125	0.7662861759392605
O15371	0	0	5	0	0	0	0	0	0.9999999999999962	1.130943763600817	1.0201563415795862	0.6824430721208709	0.4440775886419316	0.3430518007220253	0.22077783663354741	0.1704430748727723	0.11834250928857276	0.13186464561825123
P48147	0	0	9	0	0	0	0	0	0.9999999999999962	0.9328167080833639	0.9370989821734704	0.8798838646551059	0.6695733577605256	0.37099530254853547	0.23920221606540937	0.1412494373136103	0.08076258901556879	0.08512377313581189
P46926	0	0	5	0	0	0	0	0	0.9999999999999962	1.0503813558325859	0.9986250865790132	0.9688473388134005	1.000714276694637	0.9807116919906634	0.8732985031100851	0.8347433023549876	1.0010028276066898	0.3292104036272097
O00151	0	0	9	0	0	0	0	0	0.9999999999999962	1.0173297438870836	1.0209319958294971	1.0308708957133539	1.0198634653183218	0.9555915083797977	0.7894437176529184	0.8022446028985806	0.8124562575962241	0.6258854361675505
Q13347	0	0	7	0	0	0	0	0	0.9999999999999962	1.0208960175009205	0.9147155467424228	0.6035707322201086	0.3436193720759616	0.2370937650401393	0.16550191323575988	0.12354067467407444	0.0959245480556861	0.10811434629849397
Q13617	0	0	6	0	0	0	0	0	0.9999999999999962	1.2936126895625726	0.9266186745068906	0.9104258461828664	0.8681468936466403	0.7195137544968537	0.34041840028077663	0.18686832877421788	0.1299322060694515	0.11253788137110143
Q9GZP4	0	0	10	0	0	0	0	0	0.9999999999999962	0.9463561184440992	0.9738485546619431	0.8684921528886442	0.8784805513608555	0.849603652663948	0.6461632065173826	0.6445150424918712	0.6555076362293326	0.433217111351051
Q15691	0	0	12	0	0	0	0	0	0.9999999999999962	0.9532505953956748	1.0465956645805092	1.0796917773433758	1.1117454422799629	0.8532683218378568	0.3431245912534602	0.14202513706228012	0.1392167037997879	0.13390075108326233
O60506	0	0	4	0	0	0	0	0	0.9999999999999962	1.0545557125612754	1.1525787560552474	1.223460862306249	1.0876446889035905	0.5313834202240674	0.18750143552724594	0.061973138172854506	0.07596705834824881	0.08168630750541857
Q15907	0	0	8	0	0	0	0	0	0.9999999999999962	1.031247772036312	1.0326140479612254	1.0511680226671218	1.0208853568755214	0.8913112301671795	0.5374086790093257	0.3175204810331849	0.2722274852851839	0.2765442575803277
P08397	0	0	12	0	0	0	0	0	0.9999999999999962	1.1824386511524618	0.9606822725343439	0.8887694171048918	0.7973225515373884	0.7703696924196952	0.6316983140489839	0.7227811029863012	0.8677481887087796	0.730213944996785
P62304	0	0	4	0	0	0	0	0	0.9999999999999962	1.0754580915815704	1.0297712420684337	1.0409076233420265	0.9741862856943981	0.8513726196787292	0.6029894805535239	0.5363646381433472	0.5368426379544146	0.402666672464727
Q9BTW9	0	0	8	0	0	0	0	0	0.9999999999999962	0.9513852335134776	0.8657510731612601	0.8197982200592947	0.5708980575582685	0.35593405539438855	0.2227756832795903	0.1477358364602544	0.09074382221023146	0.1143742142844464
P26368	0	0	9	0	0	0	0	0	0.9999999999999962	0.9705742714302884	0.9461092313590986	0.942548210739406	0.8123861353364151	0.5656498342521169	0.25834422349791775	0.1197762177800443	0.08062821860459157	0.08746888639009967
Q96C19	0	0	9	0	0	0	0	0	0.9999999999999962	0.9986034610450978	1.0278647009279704	1.0592556112269667	0.9703076090065628	0.8572737913999234	0.6703546042416322	0.4681385638550017	0.3275761505712631	0.25090251567780036
Q9BTT0	0	0	10	0	0	0	0	0	0.9999999999999962	1.0214190072239147	0.8758780377225213	0.8620885790315966	0.7410773264044601	0.6930016143006061	0.5122350685752649	0.43695349739876915	0.4602186575969438	0.44888892359382615
O94776	0	0	9	0	0	0	0	0	0.9999999999999962	0.9797079475249219	0.9105651824064195	0.79491366433565	0.6115932706653265	0.39265210221474794	0.26356350502396464	0.2558744062772453	0.18005635070946122	0.15025356138393386
P09651	0	0	9	0	0	0	0	0	0.9999999999999962	1.125930902325389	1.201765250036811	1.1861655500216295	1.0615737050680876	0.8021834086542219	0.4632154130899695	0.28415248144234617	0.21822252410887685	0.23197824883770207
Q04917	0	0	8	0	0	0	0	0	0.9999999999999962	1.0124622106516834	1.0801604252828068	1.134588929460004	1.0606547872282641	0.8387438352950585	0.469793824490462	0.26361634163290143	0.16573445557204586	0.15198361136338745
P16083	0	0	7	0	0	0	0	0	0.9999999999999962	1.0071108880198754	0.9577270392898598	1.013421049003239	1.01737640486817	0.9486934955232421	0.7402031107262855	0.6723896677183435	0.7717649158068145	0.4304025818054098
P35606	0	0	10	0	0	0	0	0	0.9999999999999962	1.0116782041199552	1.0335597603901667	1.075804725970406	0.9177056920646101	0.6528265735428714	0.3912957189346277	0.2503347696532495	0.20533988537348408	0.18762382186161936
P46060	0	0	13	0	0	0	0	0	0.9999999999999962	0.9644800548043914	0.9433155533846934	0.9159183249058365	0.7363983968273016	0.4527554456700076	0.2499517821966967	0.16981154123550574	0.12982570507704735	0.13538772805650146
Q16836	0	0	9	0	0	0	0	0	0.9999999999999962	0.9734607540147852	0.9612302377778864	0.7809691589992042	0.4332349465532571	0.31607531999691274	0.198091322465634	0.1349566941375079	0.09511832558982283	0.091162218342824
Q15021	0	0	8	0	0	0	0	0	0.9999999999999962	0.8210374548749799	0.8054474981094139	0.7475652160739715	0.41475361603941224	0.23617360399211337	0.16494674953021451	0.12722659331338487	0.08812708287349749	0.09174579037798669
P42126	0	0	8	0	0	0	0	0	0.9999999999999962	0.9908857772352077	0.9923442711668231	1.0351776553660978	1.0198870021680078	0.9503996274664569	0.7872434869135496	0.7993505220054851	0.9481136385096823	0.8216526957879745
P62495	0	0	11	0	0	0	0	0	0.9999999999999962	1.0160112743660432	1.0100274874830024	0.9852150981273078	0.9302959452424684	0.4871390098314864	0.24886744907282213	0.141213933719011	0.10733508428859524	0.1199156883653925
P60981	0	0	7	0	0	0	0	0	0.9999999999999962	0.9748203360734651	0.9573330711751061	0.9350305963866616	0.8321806259223236	0.5956147083808878	0.28736406007257115	0.1696512371265573	0.14186628923698294	0.12253831816928547
Q86X55	0	0	7	0	0	0	0	0	0.9999999999999962	0.9861635720398351	1.0227875195162512	1.008143606003857	1.0017783384408574	0.8063273283739776	0.48126751719419986	0.18780756023134512	0.12194164563000676	0.12820674131015736
P46379	0	0	9	0	0	0	0	0	0.9999999999999962	0.9061499688438138	0.8642290524589379	0.9323793527263602	0.827194736597177	0.6929717942666423	0.5058933908619198	0.38727213402279786	0.3304685980845947	0.2750316939748555
P33316	0	0	8	0	0	0	0	0	0.9999999999999962	1.0404196923520055	0.9965957256425837	0.9768692939797005	0.9588510474219124	0.9675930070490159	0.646832559413199	0.5262192170199679	0.4345867552007578	0.38536026806275253
P46777	0	0	9	0	0	0	0	0	0.9999999999999962	1.3012500605082369	1.2867348191893577	1.0426261819361633	0.4508493364370018	0.23342590086259143	0.15305900496581906	0.1113457278624621	0.09989892621147868	0.11889911178474655
