Accession	Description	GeneName	Peptides	PSMs	AAs	MW.kDA	pI	QuantifyingPSMs	T25	T41	T44	T47	T50	T53	T56	T59	T63	T67
P02100	0	0	8	0	0	0	0	0	0.9999999999999962	0.9731358191005721	0.9772036037505915	1.0160556702423438	1.030200481215985	0.9506298772461363	0.7658922300900025	0.5544241095405847	0.5066434187540961	0.36364770993900924
Q13451	0	0	11	0	0	0	0	0	0.9999999999999962	1.0002235333301701	0.9477654613252532	0.7543299699067206	0.5207321318155697	0.4249252605729142	0.233434191158768	0.1693829637082143	0.1208789450757458	0.10679081723794419
P05198	0	0	11	0	0	0	0	0	0.9999999999999962	1.029921594354294	0.9945043482698943	0.994821736920611	0.9434742336752534	0.7519468077390824	0.42556723487282383	0.21763259938458276	0.16155765392853616	0.17375952387386204
P20290	0	0	10	0	0	0	0	0	0.9999999999999962	1.0264683557949892	1.0706535741131253	1.0695485778119709	0.9771769071760583	0.9234526275343843	0.7895957803994216	0.5622632111522434	0.7120213257363689	0.7616225368419917
P47813	0	0	7	0	0	0	0	0	0.9999999999999962	1.1932101470669858	0.9932172766774914	1.0497593211995586	0.9354836208597793	0.7648270708676191	0.4811067896192798	0.23941372735254718	0.14866729186014604	0.1123836238587472
Q14980	0	0	8	0	0	0	0	0	0.9999999999999962	0.9821060722047456	0.8873101678513133	0.8068906388530441	0.7341897867993898	0.5957823201860662	0.40185758064487015	0.265018613634822	0.23720621273679335	0.24198931932309026
P06132	0	0	12	0	0	0	0	0	0.9999999999999962	1.0140993117983044	1.0060080574621184	1.0075869566102722	0.9819918915109757	0.8537863329175377	0.6916818058659171	0.4958606501659594	0.3997422374414687	0.22295246755540377
P06576	0	0	7	0	0	0	0	0	0.9999999999999962	0.9773324777257066	0.8863416783362379	0.6807159522273294	0.47690180825303813	0.38848709112279817	0.2059614711542246	0.1642647659230158	0.1289297881043625	0.10795933304972345
O43615	0	0	9	0	0	0	0	0	0.9999999999999962	0.9365543165091743	0.9339285728467106	0.9037684075358514	0.7868830511404663	0.6761863869884474	0.37358117803326923	0.19525884843799862	0.1766533480435878	0.15884479066491852
P10768	0	0	11	0	0	0	0	0	0.9999999999999962	1.0166782464773727	1.0653048706548676	1.0540546546299487	0.9943751799524345	0.7964612502860107	0.3889457583046493	0.14150387433713232	0.09586725235141379	0.10850254443606629
O75643	0	0	8	0	0	0	0	0	0.9999999999999962	0.9913496107133999	0.8886424201746826	0.8193193145365567	0.7406064406471883	0.5081174138166321	0.28573663444236685	0.2267462871010116	0.19812807776889046	0.16436249088825297
P35658	0	0	10	0	0	0	0	0	0.9999999999999962	0.9474941092525387	0.9202851505751272	0.798976577886158	0.6322947868131369	0.4728406833267551	0.3014816923024045	0.20369454370150064	0.17804894380152786	0.19399633134064026
Q96RS6	0	0	9	0	0	0	0	0	0.9999999999999962	0.9794098656279688	0.9880933183937846	0.9966803510312222	0.9471697119838662	0.7784447053251361	0.4618438400437927	0.2978759345599711	0.19685750413093256	0.191498606959707
P50851	0	0	10	0	0	0	0	0	0.9999999999999962	1.0810374827679203	0.9904056450350414	0.8965473692436474	0.7561997186452587	0.5186526462379832	0.2248571682978791	0.16858585105858	0.14791715914025327	0.14281219479597695
P28482	0	0	10	0	0	0	0	0	0.9999999999999962	1.0149348740694764	0.9831141701452267	1.0221017360810258	0.973080180172869	0.8539941471547468	0.6076166051676968	0.30173344359668197	0.16258545205443575	0.1575435286622645
P52566	0	0	9	0	0	0	0	0	0.9999999999999962	1.0486170384041382	1.0625372612631028	1.0808597397747184	1.0866346691598117	0.9416548339457604	0.5327306806257807	0.2738235815081172	0.20156618606839904	0.1939718780949528
Q08752	0	0	8	0	0	0	0	0	0.9999999999999962	1.0241606123793714	1.0093560654747598	0.909724181080201	0.578178308870303	0.3717163766905723	0.22997428666939745	0.17351246386074057	0.13393067290364774	0.13097507722284074
O14964	0	0	8	0	0	0	0	0	0.9999999999999962	0.9579386376421886	0.9070112835132433	0.8868731948508766	0.8329856394098535	0.642188188759978	0.35240159803791316	0.2673662741782654	0.18548775994046462	0.1781279215498859
Q9BR76	0	0	9	0	0	0	0	0	0.9999999999999962	1.0080786563355988	1.0001635244435112	0.9812837559067276	0.8505552334919839	0.5176715942552199	0.18652557722025678	0.12160881615036984	0.10611906618994849	0.09710558528530433
P21281	0	0	10	0	0	0	0	0	0.9999999999999962	1.0041510948328844	0.9525048041556045	0.8815600210116468	0.8688730122946645	0.7140655424691598	0.44448327841159374	0.31483666523450576	0.21610073438911231	0.13595480604105106
P21399	0	0	8	0	0	0	0	0	0.9999999999999962	1.0077163699373213	0.9984107437780696	0.8319297474359335	0.7098211333456241	0.485695628984769	0.25952233897570975	0.16964899881419435	0.15132910001930047	0.1717683310107404
Q01813	0	0	10	0	0	0	0	0	0.9999999999999962	0.8517583579019165	0.6421259256992575	0.4059658815910386	0.24907124768200034	0.18163808247749652	0.09003788498434047	0.07017767855360547	0.054024093288092184	0.052637358002660874
P30040	0	0	10	0	0	0	0	0	0.9999999999999962	1.0119538643125507	1.0547430059312513	1.0391247651307054	0.9706593869437117	0.7308805624748007	0.4265591216346986	0.2717955601591722	0.27836029639463206	0.24445385715630483
P30044	0	0	7	0	0	0	0	0	0.9999999999999962	1.0097026627047565	1.019129005126885	1.0193319906366956	1.0057187687377807	0.8945326919349711	0.6477814064452149	0.3883576506423681	0.3134522609789186	0.3726482510124003
P22059	0	0	11	0	0	0	0	0	0.9999999999999962	0.9821427196727794	1.0043016160079246	1.0032329918199259	0.969897901161463	0.8452343023538156	0.6098068946018675	0.3998170135656286	0.29224211294939206	0.18433380597328164
O95456	0	0	11	0	0	0	0	0	0.9999999999999962	0.9691066917578781	0.9969151457350522	1.0093329985097674	0.9940094007557211	0.9117264191038508	0.7639674611120875	0.5562565752332682	0.393078267697305	0.17071509478577346
A6NDG6	0	0	4	0	0	0	0	0	0.9999999999999962	1.0440434343935128	0.999719826495815	1.0062044291425052	0.9498964296320929	0.7632215212786237	0.6485199805879033	0.511251972248873	0.45371108839747576	0.2324962200151376
P39019	0	0	11	0	0	0	0	0	0.9999999999999962	0.9955996699348123	1.0446955064524839	1.0251951266323145	0.7499094248835976	0.6701312919550484	0.37985905824612004	0.2772016317530805	0.2186011767887549	0.2545862341729439
P14550	0	0	10	0	0	0	0	0	0.9999999999999962	0.9868786196132692	1.048917008597143	0.9725207128476757	0.7054351082504888	0.30705977655344896	0.15034053082730714	0.10683791175864117	0.06712088722901093	0.06833808839441553
P08133	0	0	9	0	0	0	0	0	0.9999999999999962	1.0051520942454664	1.0304728440403048	0.9786465173358981	0.8004512424949146	0.4938763366474882	0.26839540188552746	0.18636156241225507	0.14196843222203376	0.12885812481046932
O00442	0	0	6	0	0	0	0	0	0.9999999999999962	0.9736227068901648	0.9588324234514684	0.9318880077708388	1.0604526376277943	0.8534783036928422	0.696536455740447	0.5155780207259666	0.26304072546007745	0.13735038770564242
P55263	0	0	10	0	0	0	0	0	0.9999999999999962	1.0083624124452326	1.0014783995626626	0.9545490283939052	0.9107270197731359	0.6867026313069062	0.30391308651869253	0.17417159561585535	0.1281578492007519	0.13113402331980922
Q99598	0	0	11	0	0	0	0	0	0.9999999999999962	1.0204581710374365	0.9922175081948237	1.0335102261013007	0.9821038421136061	0.8811323657661093	0.7337367872496542	0.5659410472255871	0.6060665327970947	0.44590668177121373
P30419	0	0	14	0	0	0	0	0	0.9999999999999962	1.0016946674041007	1.0289112126212598	1.0320327158304048	0.8686613037292942	0.41144687220327336	0.17022811473283647	0.13259765429663573	0.11816334833008742	0.10556466163275875
Q99729	0	0	7	0	0	0	0	0	0.9999999999999962	1.1852304226702421	1.217309068349907	1.2585455940035413	1.0636925545732279	0.882619767159331	0.5664344841344096	0.3809324917142679	0.41816119395511514	0.5487395665286021
Q9UNZ2	0	0	10	0	0	0	0	0	0.9999999999999962	0.9783439478434411	0.9731466058058614	0.9918104302732614	1.0190020956875159	0.910299146703121	0.7508969368899666	0.4709972871081888	0.4150501784113737	0.3464955047496633
Q8N1F7	0	0	8	0	0	0	0	0	0.9999999999999962	1.0137276017653896	0.9655840465302482	0.8795290307027646	0.5671295602859439	0.37999096997314746	0.2265957677604884	0.18560117848993893	0.15760346594770597	0.16902956749374504
Q14157	0	0	8	0	0	0	0	0	0.9999999999999962	1.111433939825718	0.9292413616290128	1.055147543179532	0.9514969907231658	0.6795736535654933	0.5549397882139749	0.3993236574175984	0.5853259445902917	0.7310437531098247
Q9UII2	0	0	6	0	0	0	0	0	0.9999999999999962	0.9625509832618785	1.07417998808907	1.0427247306320153	0.965458671819533	0.8840364906140096	0.8261338367476231	0.5187227939190443	0.5845118470648267	0.6662234387735907
Q9Y678	0	0	11	0	0	0	0	0	0.9999999999999962	1.0299069353670804	0.9297383496696436	0.9290443868129638	0.7846384969788163	0.5758047261542703	0.35734475473119504	0.24914286941863137	0.18992604519983025	0.18374692807678264
Q8NHW5	0	0	6	0	0	0	0	0	0.9999999999999962	1.0488819472444972	1.038538183757955	0.9439543416498222	0.7493108771071574	0.657392384703598	0.3720582503588829	0.33581472454300054	0.3019894770712547	0.2728929818908192
Q15019	0	0	9	0	0	0	0	0	0.9999999999999962	0.9696113797462302	0.9572464639465182	0.9599642207994588	0.8980666258796215	0.7910760133268641	0.5528929408653676	0.40792115761496145	0.40690484191997983	0.15164680313077447
Q99436	0	0	6	0	0	0	0	0	0.9999999999999962	1.037384065916503	1.0097928125407687	1.1120903199689811	1.077982328524829	1.1310833130820812	0.983130690736927	0.7255720374966816	0.9136369391545284	1.1051102923720977
Q9UHV9	0	0	6	0	0	0	0	0	0.9999999999999962	1.0399766125122696	1.0503176112571027	1.0870699734212779	1.0591302904105853	1.006357849445509	0.941741036473463	0.6997477715188039	0.8451146411852526	1.0673125611809116
O15371	0	0	7	0	0	0	0	0	0.9999999999999962	1.033053382265416	0.9815224182388705	0.6632954025571469	0.28687508187322763	0.24823568868804388	0.08844984884558496	0.09075271452990655	0.07927565403332014	0.06764990419435421
P48147	0	0	14	0	0	0	0	0	0.9999999999999962	1.010320434308756	0.9515641181672776	0.896608345858002	0.6915277398227245	0.396274323097807	0.20187286305578878	0.16745023851663526	0.11960691769220667	0.09642264106646174
P46926	0	0	9	0	0	0	0	0	0.9999999999999962	1.0557852831515613	0.9894892871326194	0.9972865992931692	0.9781301499311296	0.869469451011883	0.7597048913354151	0.6152766620286055	0.7821878099579679	0.3495329471961269
O00151	0	0	13	0	0	0	0	0	0.9999999999999962	1.0479594781205595	1.063358623782467	1.0564210163177805	0.9896233756605858	0.9258293050797236	0.8031851376969846	0.6597819528551353	0.7887369338012178	0.8966778127738255
Q13347	0	0	8	0	0	0	0	0	0.9999999999999962	1.0012590860697554	0.8951090571042895	0.6496554029769395	0.35145949537291216	0.27884662033946733	0.14606677053332134	0.12206643623938777	0.09367791150614531	0.08998969079025387
Q13617	0	0	11	0	0	0	0	0	0.9999999999999962	1.0781297679470625	0.9877712608756135	0.9861138073399182	0.8769855515090429	0.7129557933445716	0.33614584566047945	0.1781651002104739	0.1179801763868578	0.10965883362500184
Q9GZP4	0	0	9	0	0	0	0	0	0.9999999999999962	0.9567512596778915	1.0142170487346363	0.9570220991568572	1.006916972712469	0.888207543882661	0.725464960315496	0.5869876006471887	0.7300259647593769	0.6847223191361531
Q15691	0	0	6	0	0	0	0	0	0.9999999999999962	1.0575673971685218	1.057916083421433	1.073823976579976	1.0555567385008768	0.8561904377226103	0.3184414299508305	0.14856869467019232	0.10349214792474255	0.10862131734369108
O60506	0	0	5	0	0	0	0	0	0.9999999999999962	1.1438795138818663	1.1313799519728636	1.069930854278885	0.8423484784239066	0.5416546231026633	0.18040639888930587	0.1311235418623805	0.10369712605169	0.08066077756048842
Q15907	0	0	9	0	0	0	0	0	0.9999999999999962	0.9676627815173442	1.0064158425210976	0.9702094646382029	0.9287976205125827	0.7996164400499298	0.5479762344857357	0.3127341937626186	0.2251851905259534	0.18775726036952584
P08397	0	0	10	0	0	0	0	0	0.9999999999999962	1.1671443736602751	0.9929230226860689	0.9533740559403832	0.9334119805002119	0.834859413912443	0.7656867314993371	0.6199144083537504	0.9491257762824791	1.225076169054363
P62304	0	0	5	0	0	0	0	0	0.9999999999999962	0.9901653739606486	0.9729230191115916	0.9126874100123866	0.9665948041729607	0.752359271529685	0.5571463547642379	0.4327180118962371	0.418075422965825	0.44764635553583576
Q9BTW9	0	0	9	0	0	0	0	0	0.9999999999999962	1.003454792940241	0.9748553642206178	0.8696261940061645	0.6444131624424305	0.4434460451550371	0.2234959944646601	0.1547143041519929	0.12296361623916877	0.12910265726734388
P26368	0	0	8	0	0	0	0	0	0.9999999999999962	1.031700567159709	0.9796004994523752	0.9519715938102312	0.8807907635766699	0.6512159767906099	0.25689867132558136	0.09831287634760853	0.07171472326556363	0.05894804205043144
Q96C19	0	0	9	0	0	0	0	0	0.9999999999999962	1.0267741003854431	1.016978865724995	0.9765252347326834	0.9533003930051435	0.8390167535512278	0.6395248393073932	0.4101308372638854	0.3562330859421062	0.29629299135331083
Q9BTT0	0	0	7	0	0	0	0	0	0.9999999999999962	1.0137652963039385	1.023373676877168	0.9938531468541348	0.9140678031031176	0.6924402030641634	0.5486629253208798	0.3884440127849811	0.4889077226636079	0.5964391155628026
O94776	0	0	8	0	0	0	0	0	0.9999999999999962	0.9939798518477159	0.9040339891905831	0.7895205121524241	0.6034658440030849	0.39085532951129653	0.20971741569252397	0.1677907237455575	0.13181547308301983	0.10409746689151124
P09651	0	0	10	0	0	0	0	0	0.9999999999999962	1.0819191161417634	1.137467765850521	1.0979073939955795	0.8934023869106223	0.7360326677262153	0.37757110611539546	0.2469679331604138	0.22705616108894175	0.18390412751334484
Q04917	0	0	8	0	0	0	0	0	0.9999999999999962	0.9972760298297325	1.0516475466199096	1.0963184841407667	1.0236397325331177	0.818270141352298	0.4764199975044517	0.2689475947895574	0.20473971267213148	0.18103261780547472
P16083	0	0	7	0	0	0	0	0	0.9999999999999962	1.0079561490853144	1.001710095618901	1.006713349346925	0.9591683780578718	0.8526554859008473	0.7392699894012821	0.5372936325857419	0.6809867650691769	0.5531341641107197
P35606	0	0	4	0	0	0	0	0	0.9999999999999962	0.9986843396727481	1.0452434676254871	1.0936097153107909	0.9319932005856876	0.6753234832014577	0.3834664741000771	0.3031122598735711	0.2776247011305511	0.2643902390332086
P46060	0	0	10	0	0	0	0	0	0.9999999999999962	1.0086817689523846	0.9578118023237394	0.9429212570873942	0.7791063637339791	0.49537956145978673	0.22969248909704942	0.1677172662909212	0.13227776417783746	0.12067327414679567
Q16836	0	0	8	0	0	0	0	0	0.9999999999999962	1.003367886087475	1.0396885546771775	0.8725765240391599	0.44656430336199576	0.3193756710682456	0.17087513009750557	0.13549922375476897	0.0965679577215462	0.08515668144616831
Q15021	0	0	5	0	0	0	0	0	0.9999999999999962	1.1049441967721794	1.002689011456507	0.8606145539808986	0.5785784491430713	0.43767682655962614	0.26212159095169973	0.2156700941438269	0.1715797759652432	0.1987018344750698
P42126	0	0	7	0	0	0	0	0	0.9999999999999962	1.0094880132491297	1.049943422126278	1.1015671634840447	1.0385746079771039	0.9523472456632746	0.8598579866513674	0.6007013132931384	0.827701676613788	1.0893781220930305
P62495	0	0	9	0	0	0	0	0	0.9999999999999962	0.9789659077295015	0.9972731161419401	0.981317762095502	0.9750986162856417	0.5556899958238084	0.24872857636700002	0.17459050164094336	0.1389373726852577	0.13067465163296624
P60981	0	0	7	0	0	0	0	0	0.9999999999999962	0.9903779292752452	1.0156558812438752	0.9618591863532426	0.8436697172193075	0.6271358976394954	0.3012131198868815	0.18557338377737384	0.1655263793651782	0.1697299783166501
Q86X55	0	0	5	0	0	0	0	0	0.9999999999999962	0.9675266623503612	0.9802341881661865	0.9744778276430133	0.9189315579975967	0.8020659053230226	0.40561149054365797	0.17125414346482776	0.1161077520782882	0.09451878122365247
P46379	0	0	6	0	0	0	0	0	0.9999999999999962	0.9127847687424134	1.013911209940402	0.9356826293872033	0.9019826801280706	0.7912542905151297	0.4711299347744526	0.3471539746012476	0.2993785500074418	0.2850287783934236
P33316	0	0	7	0	0	0	0	0	0.9999999999999962	1.0163892550151628	1.0793410177417748	1.04400289427906	1.0468223746520855	0.8874775568159168	0.709628343677439	0.5098294785665244	0.4827889075123894	0.5212803182819924
P46777	0	0	10	0	0	0	0	0	0.9999999999999962	1.3858606511684057	1.3491835126789757	1.243798634347361	0.8799239777226402	0.4091113355475338	0.18335052226250154	0.152998973319405	0.1451753949741335	0.2029933790932188
P52292	0	0	5	0	0	0	0	0	0.9999999999999962	0.9683014945316486	0.8447163233527727	0.5607397729761825	0.3511945825607471	0.24821986526896708	0.1190355673027817	0.10035479505283608	0.06395462935318441	0.06728485216944857
O14745	0	0	6	0	0	0	0	0	0.9999999999999962	0.9499379718351395	1.0584536182719053	1.0759605033367796	1.0743056933869557	1.0120215785804079	0.8531711438966973	0.5690024362809696	0.6854468565122602	0.8004176111251448
O96019	0	0	9	0	0	0	0	0	0.9999999999999962	0.9776434576687368	0.9391278323486948	0.8825520636221055	0.7439771513659922	0.49710009456074034	0.24981202190689408	0.20003854633088664	0.16653818628968473	0.17333683205555026
P61088	0	0	9	0	0	0	0	0	0.9999999999999962	1.0346470235896312	1.0724387922264402	1.0933505646997845	1.1240583146708187	1.0425860948692058	0.8695927193943215	0.4665838838201763	0.1764440086798968	0.12597613514016168
O15067	0	0	13	0	0	0	0	0	0.9999999999999962	1.0379452957126787	0.9897372019127944	0.816488592477872	0.43217255460403836	0.29965230663628395	0.1435061767080506	0.11628414335754507	0.09033284292383273	0.09961902960989383
O43598	0	0	7	0	0	0	0	0	0.9999999999999962	1.076671198719315	1.050550465793622	1.0569557343205809	1.0747789894990665	0.9224304346620213	0.7844186401623128	0.5046586693611134	0.3953722782244189	0.3285031559049125
O00273	0	0	7	0	0	0	0	0	0.9999999999999962	0.9713840701285537	0.9987420691384902	1.0295537819314573	1.0785476236470222	0.8988419363968936	0.7981056601564298	0.5758329868938382	0.740536545311363	0.8601429170563561
Q15437	0	0	8	0	0	0	0	0	0.9999999999999962	1.0171954993119077	0.987457312719411	0.9408386711817504	0.8006518668422028	0.5407073277472639	0.3721833806888425	0.2049175110543642	0.12236467305971947	0.08170528048342415
P62316	0	0	6	0	0	0	0	0	0.9999999999999962	1.1047986539705592	1.081017338708658	1.1527066082650304	1.1165465400764967	0.9385650476473587	0.7743807461321396	0.5683115391400662	0.6660001018727143	0.7729985360678787
P29218	0	0	10	0	0	0	0	0	0.9999999999999962	1.003247472978221	0.9769533720098543	0.8850345154026505	0.878635991581486	0.821752348443805	0.725380522775767	0.5498588280017701	0.7454225842097344	0.873031524194053
P61086	0	0	10	0	0	0	0	0	0.9999999999999962	1.02808503267054	1.0340235861021545	1.0399971997668533	1.0875723940095676	0.9946411350664216	0.8766641090166722	0.5921961312482237	0.295148150366186	0.21618066516038398
P55084	0	0	7	0	0	0	0	0	0.9999999999999962	0.947155905476112	0.8787883869028741	0.8075930425453193	0.5142655989864012	0.3188545531333154	0.15137005842014545	0.10649047785157766	0.09065121320611282	0.08053501801123865
P30042	0	0	5	0	0	0	0	0	0.9999999999999962	1.0412090145087225	1.0871491748370006	1.0731661327212676	1.0193678748842292	0.9842314351030801	0.8350272460525561	0.6514951578375177	0.8889116343096902	0.9687886876457347
P30084	0	0	5	0	0	0	0	0	0.9999999999999962	0.9865184273560221	1.0437177490951588	1.0297718905904945	0.9834805019994182	0.6427694356874	0.3316360671831552	0.2488589662831452	0.17373713440772556	0.1485063077203423
P04632	0	0	9	0	0	0	0	0	0.9999999999999962	1.016675105265827	1.0609883731271508	1.0390684790251472	1.0292516721481468	0.9604171893924561	0.7174240649658973	0.48629232036543035	0.3708374140507164	0.26304007053917966
P49721	0	0	5	0	0	0	0	0	0.9999999999999962	1.050472447357167	1.0561169635447436	1.0234338405792305	0.9967505278874548	1.0091701984627637	0.8675479066852256	0.8234024770476248	1.0825316470313182	1.3076041265891298
O75223	0	0	8	0	0	0	0	0	0.9999999999999962	0.9987618228908768	1.0513590850298933	1.029532674641873	1.0103153939764784	0.917073679857213	0.7573477614612981	0.3876935555457238	0.2574089150785569	0.15999933319344783
O60884	0	0	6	0	0	0	0	0	0.9999999999999962	0.9347879085499423	0.9506014210536081	0.891861550955949	0.8312553929672185	0.721777876927205	0.46176957570162147	0.2625826056121538	0.18640507340219398	0.17165130476352186
Q16186	0	0	7	0	0	0	0	0	0.9999999999999962	1.30630737463102	0.9134837128442561	0.942985751583346	0.6655707179177763	0.534894858473043	0.32739587844110973	0.28928041969921986	0.22726840794379516	0.2279933294878327
Q8WXX5	0	0	7	0	0	0	0	0	0.9999999999999962	1.011281645041758	0.9677133332870768	0.9105825441899595	0.930109991933518	0.8162057126100748	0.5623570665532871	0.2865833399121011	0.250077676112628	0.26485310404086404
Q8NBS9	0	0	11	0	0	0	0	0	0.9999999999999962	0.9917391209450741	0.962965881094757	0.9795494402792235	0.9494142661455163	0.8567558612309555	0.7552378402878333	0.5485653811991881	0.5706096780719301	0.5126221226482258
P24534	0	0	7	0	0	0	0	0	0.9999999999999962	0.9851163999360982	1.0083887344399656	1.008485189044801	0.8428904966881272	0.5763490517705131	0.4365959983451162	0.3424100127673718	0.46331162421563843	0.5861355658263513
Q00796	0	0	7	0	0	0	0	0	0.9999999999999962	0.9629425876345831	0.9840131508434308	0.9018628883372753	0.8897179928200917	0.8043719049298188	0.6511497521565662	0.4783757906259118	0.2622208129522877	0.1144289631944625
P43034	0	0	11	0	0	0	0	0	0.9999999999999962	0.9967189883156179	1.0055585671130165	0.9785620881775613	0.8599103135533795	0.8245636425664545	0.7325617829317409	0.4765085815425219	0.4396359236804178	0.20622470084477584
P09960	0	0	14	0	0	0	0	0	0.9999999999999962	0.983870386022947	0.9583667143784298	0.9560816521431599	0.9671778340440856	0.8456309427253413	0.6100266356691136	0.2326973335948566	0.14503002041601476	0.14324012659550747
Q13907	0	0	5	0	0	0	0	0	0.9999999999999962	0.9743441384751742	0.9175719897565783	0.8351181207903509	0.7282209353621132	0.6065749468910671	0.44359515826480733	0.32932068848583057	0.2966818519543389	0.3495993202915643
Q13435	0	0	7	0	0	0	0	0	0.9999999999999962	0.9559324505349636	0.8416440336470549	0.783520178774508	0.7369431065710138	0.6304756939593109	0.38437392332222314	0.2392777317946395	0.2350474005487298	0.2658958603033935
O75822	0	0	6	0	0	0	0	0	0.9999999999999962	1.0075729212767317	1.0957138195558438	1.1578931383667546	1.0437697809922415	0.8715992832196239	0.5568258990411707	0.33070645344086097	0.3181580354252227	0.3598626968386719
P14174	0	0	4	0	0	0	0	0	0.9999999999999962	0.877289078275333	1.001681133611871	0.9966111660264739	0.9763245308055355	0.9208227752838158	0.7437472136464216	0.5716518679894054	0.5258459441360026	0.6044161136381329
Q8N6H7	0	0	9	0	0	0	0	0	0.9999999999999962	1.0437659607069707	0.9588903474655279	0.9994653406291412	0.9432869103896638	0.7573447034334904	0.29584675817519973	0.2128012827397882	0.18636291478033953	0.20701069802758698
Q99615	0	0	8	0	0	0	0	0	0.9999999999999962	1.0064640736010786	0.9923796954341905	0.8598406200294769	0.5529229179699596	0.39722056355860125	0.19649734546630507	0.13915125045215943	0.08973535348996464	0.10234556650404546
P54687	0	0	8	0	0	0	0	0	0.9999999999999962	0.9769597206222765	0.9881964231388105	0.9512938152891377	1.0600735573693825	0.8926328267511467	0.7185766882491837	0.41521826233160103	0.25547688720115863	0.13944463353273265
Q15637	0	0	6	0	0	0	0	0	0.9999999999999962	1.015069946165944	0.9912513356403105	1.0365508484286285	0.840156020087243	0.7289501053474279	0.622367741626348	0.454713556218275	0.5424956922773437	0.6024458806998862
P07910	0	0	6	0	0	0	0	0	0.9999999999999962	1.0458464898207787	0.9965062021957919	0.8998999104059423	0.6199015225754042	0.5537510995395947	0.22482156210642718	0.1876619578929785	0.13589322943825094	0.13208071325999513
Q969U7	0	0	8	0	0	0	0	0	0.9999999999999962	1.0533550324856586	0.9919985554216786	1.075027092086277	1.0230921721598558	0.9585911668309903	0.7314254367645469	0.5004497557441154	0.3472198633387433	0.11880085419129884
P53621	0	0	11	0	0	0	0	0	0.9999999999999962	1.005390826322944	0.9187397378800186	0.7655567027111313	0.6308261279172425	0.42954464404874243	0.21751924089951688	0.13955625912096487	0.1300302735093215	0.10682924376688162
O75663	0	0	8	0	0	0	0	0	0.9999999999999962	0.9967200353861332	1.0210277543077566	1.05124269460645	0.9615570270545907	0.659853453817347	0.2923675246104695	0.2088911622828649	0.145915351474958	0.13210341984527632
Q9UI26	0	0	10	0	0	0	0	0	0.9999999999999962	1.047867335915217	1.032435309636642	1.000602789012291	0.9988110840289398	0.7050778404335222	0.3878643474042668	0.22615664212730954	0.11613391949874959	0.11074874971849999
Q9Y696	0	0	7	0	0	0	0	0	0.9999999999999962	1.0073174360710098	1.0214552335315161	0.9865934118643598	0.9125825178800998	0.7654515684738512	0.40378540158205256	0.2271036476911341	0.19919512702548214	0.19254485654304898
Q9UBF2	0	0	12	0	0	0	0	0	0.9999999999999962	1.0275248499448797	1.0075731643220072	0.9558752697561141	0.8322695989217419	0.558467533319094	0.29784070489650705	0.19070250091393717	0.127166394714382	0.08910937394550537
O60256	0	0	8	0	0	0	0	0	0.9999999999999962	0.9752247247785021	1.0211181157696896	0.9826709738832908	0.9253659465943268	0.8377603740765278	0.5803412451957725	0.3446395457824137	0.25412490381065417	0.21249346504279645
Q15555	0	0	5	0	0	0	0	0	0.9999999999999962	0.9191268748533016	0.6383666571867935	0.42279894503445997	0.24120366968723897	0.20734269932049862	0.08986392330610396	0.07995446869837265	0.061157622854979554	0.05738303432643409
Q16698	0	0	5	0	0	0	0	0	0.9999999999999962	0.9740917944809981	0.9888695001821824	0.8612747430940052	0.6093859248807999	0.4540561750933518	0.24197764246771658	0.13689590806116428	0.11739722440880157	0.09664621359846136
Q93009	0	0	4	0	0	0	0	0	0.9999999999999962	1.1012878265329153	0.8366544590759661	0.7162008239000129	0.6158513492881601	0.4806722208751791	0.25163404158947644	0.16190817136481933	0.11576321437554675	0.13039169264715422
P05091	0	0	7	0	0	0	0	0	0.9999999999999962	0.9223654639569794	0.9552828398698999	0.8803381434701599	0.6914379576562586	0.4595342427777491	0.2425707398853299	0.18962148512881669	0.1682390686196742	0.16596592514118774
Q6P2Q9	0	0	4	0	0	0	0	0	0.9999999999999962	0.9302059279751946	0.8357612707791681	0.7963170593985454	0.5671772224236975	0.31139539338049943	0.1859904670287222	0.13569477941103045	0.10461443951341934	0.08797404468144479
P54727	0	0	6	0	0	0	0	0	0.9999999999999962	1.0492714574761715	1.066206168313634	1.1130295943554793	1.027147887556141	0.9100902775713069	0.7507718065600071	0.5641175155476567	0.6316204726232096	0.7367867725255649
Q9UMR2	0	0	7	0	0	0	0	0	0.9999999999999962	0.9819783296018846	0.9762223709524228	0.9365034684265899	0.8742931949368712	0.5766011715811371	0.24958210764209027	0.18210103004335054	0.14126627310632014	0.13604039240095714
P62269	0	0	4	0	0	0	0	0	0.9999999999999962	0.9035307595286065	0.6572765308166703	0.4151581062049696	0.2471957979824883	0.2689896851492095	0.09143669964852293	0.08860855098917174	0.04879206294139815	0.06202041770501998
O43765	0	0	8	0	0	0	0	0	0.9999999999999962	1.0205356542555652	0.947473524294393	0.9137369113556024	0.827257315504961	0.6682546344525369	0.4521233497774193	0.2986938932440292	0.24585599894485932	0.2656181412988003
Q99614	0	0	4	0	0	0	0	0	0.9999999999999962	1.2098460034133274	1.04953679554758	1.033919472993795	0.9940016418030636	0.8107118215066006	0.6697860327624997	0.4420481013033512	0.428096091256951	0.464969733444994
